source	COPEB	ELK1	GATA3	IRF4	JUN	MAF	MYB	NFATC3	NFKB1	RELA	STAT3	USF2
RPS2	-0.007248378571032	-0.761615175365206	-0.02514349248471	0.004877244664046	-0.306350227094009	0.147143457197288	-0.055463931131355	-0.328653039517692	-0.51458646427635	-0.000375859838856	-0.083222781119916	-0.000378151384244
RPS3	-0.029907131364188	0.7332453841983	-0.036662311403279	-0.000783112788786	0.241821327120654	0.217295624366251	-0.063055095803708	0.189492351013505	0.435141272275644	-0.003546660395094	0.06712439442805	-0.015531082643258
RPS3A	-0.007076060549586	0.303129032706291	-0.016717375174997	-0.006819668236358	0.169091019609637	-0.290191811360585	-0.052467739534144	-0.698559996459626	-0.183197982825601	-8.43183687782023E-05	0.14948953210803	0.00330070800161
RPS4X	-0.025411157701413	-0.104735876453387	-0.002340148185622	-0.000798622425463	-0.226408175939337	-0.288418689925973	0.019194466344931	-0.643229102204728	0.045714934062168	-0.000776312289512	-0.068324052155294	-0.020249450864178
RPS5	0.002159933922681	-0.996582285367284	0.016150156346007	0.002255400713129	-0.994184627995489	-0.987176023745622	-0.130067416607307	0.09086436751953	-0.977434430846739	-0.005554757927255	-0.957008818264856	0.009494357143555
RPS6	0.000412155097998	-0.993118318903909	-0.067610930805587	-0.001899205451395	-0.98762053712053	2	-0.035008618685127	-0.975916779229925	1.04376375826415	-0.001335869816275	-0.905199747665793	0.003776946475996
RPS6KA1	-0.012702522586153	0.488101074680678	0.00120550804615	-0.016140894152079	2	0.328065611006418	0.05413493418025	2	-0.1796714388473	-0.010667251457727	0.114322617958058	-0.007073710893662
RPS6KA2	-0.093006967525722	-0.170332739625784	0.094171150831566	0.012143208932981	-0.108411911215691	-0.052328828267623	0.184303732191927	-0.216003738545	0.012647614350217	-0.016589566055171	-0.303810525890625	-0.076662688097452
RPS6KA3	0.030878937401293	-0.863926073820557	0.028036023384969	0.018517336619629	-0.993205537069975	-0.993073674706165	-0.020493582271606	-0.992691484704007	-0.990185618008736	-0.002540503183884	-0.988411405848227	0.019933361756695
RPS6KB1	0.00856707783452	-0.365911323528303	-0.004303480941505	-0.00117062932829	2	-0.318136262879884	-0.062762892001121	2	0.056215356722864	0.034768813704942	0.036978525780283	0.008329156589222
RPS6KB2	-0.01131614410233	1.88019165031262	0.001541112612524	-0.014134469988007	-0.002509100307681	-0.11474419986289	0.031111831033625	0.204347532008843	1.58361533286881	0.000644819738518	0.317729729499615	0.004301291965758
RPS7	-0.000457429457439	-0.997988389406062	-0.037206391821276	-0.000131498652711	-0.53594679410817	-0.125273014744552	-0.036445485398026	-0.239556663003276	0.18226680790094	-0.009675304432642	-0.796136220758547	0.002733540289953
RPS8	0.000656549917928	-0.993004128538644	0.210137396987189	0.005753891504315	-0.98680033080529	-0.970376059473727	0.145441487008534	-0.974722355387084	0.901496840330805	-0.005657089762841	0.524529372749517	-0.002164751592231
RPS9	-0.014977934244416	-0.172001151378657	-0.043525505679834	0.012792964991758	0.240605361266454	0.052154897944319	-0.052771968547491	-0.143745552520869	-0.274145271778655	-0.003977545622585	0.09083363920885	0.00260976004886
RPS10	-0.009674876903665	-0.159794442489996	-0.05853870170211	0.000799078464232	-0.129598542646243	0.007199043815024	-0.038251331111732	0.123982614059146	-0.089889553619743	-0.001122887494334	0.010983055486999	0.001186457982647
RPS11	-0.012151007264682	-0.996428788674198	0.041945702117713	-0.003110180528289	-0.993962847503416	1.08881295039858	0.067065787281564	0.291623579457271	-0.140787620812709	-0.002278227182537	-0.044865877528281	-0.004383927685321
RPS12	0.009717112610781	1.74357133735826	0.073396286370345	0.004990258812046	0.528736399680802	-0.985022588985416	-0.00146927311898	0.382551138684502	0.452490799234788	-0.013180481209957	2	0.003753087206041
RPS13	-0.002163824740174	-0.995682597655109	-0.05247871719336	-0.001904304054232	0.409832615174258	0.472234031419814	-0.088088831721278	0.528284500033839	1.0237399415643	0.003772841380033	1.13630358036107	0.001023098591244
RPS14	-0.011064425899193	-0.571913954018214	-0.049789590238916	-0.000515794666711	0.690138584149563	-0.12506943469728	-0.045972722901331	-0.590357567670572	-0.297732458482075	-0.005363606769692	0.184877906971026	-0.002319593630014
RPS15	-0.015543275064022	-0.990777566992746	-0.020003159490259	-0.003219260287593	2	-0.961857078114486	-0.014547107410946	2	2	-0.000955167364935	-0.856439618200858	-0.011939687350827
RPS15A	-0.015520707335595	-0.164083077664509	0.00993645881828	0.005653453376685	0.225710297663128	0.508835497840753	0.00744210141151	0.491709546451148	0.592678273815907	0.001146535409333	0.08774009924486	-0.007961686810462
RPS16	-0.010141739780198	-0.995023930195112	-0.063782780224586	0.005465205043166	0.908190774179095	1.67763389054468	-0.057912160677917	-0.981751116768836	0.189405176165959	0.017411753866024	-0.924754422392161	-0.002788082999345
RPS17	-0.007047820813912	-0.996554956451422	0.008546249251088	0.000170394896564	-0.993648728261561	-0.985378412595247	-0.062381830889697	0.23196782942511	0.041786420751657	-0.003296264185887	-0.947715365815708	-0.000615542745273
RPS18	-0.017058258088871	-0.060713311217832	-0.012928615510962	2.77225332203646E-05	-0.042907724613788	1.46291212447175	-0.016970686319132	0.644507852438727	1.14939506854511	-0.003711028576946	0.458097768770612	-0.01040976249994
RPS19	-0.015123847752958	-0.997723266881059	-0.019214075540698	0.001948497358679	-0.202084318723187	-0.436533205663986	-0.115611377807436	-0.555246907748009	-0.980953087679371	-0.002531643415815	-0.491391146210096	-0.008448555501327
RPS20	-0.003707957791166	-0.996868154338297	0.053926656666536	-0.006541553363173	-0.994284825031545	-0.158703031940097	0.049554558263494	-0.989066675849955	-0.97654564606109	-0.002505566954667	-0.956037095442031	0.001533587102825
RPS21	0.001261868089975	0.811731090172614	-0.032597886901706	0.00101987688943	0.995595658555762	2	-0.016972286351669	0.40588481665459	2	0.000297491903313	0.260333187508716	0.005924333578305
RPS23	-0.010983114534622	-0.038674218192074	0.004332129330958	0.001768999253408	-0.996043964421158	-0.306907551530977	-0.040340568706838	-0.991869841352115	1.54017640848829	-0.007897486312474	1.25160802826634	-0.011307394293961
RPS24	0.014951225339962	-0.997775260202954	-0.088236758475799	0.002991110764732	-0.995744312382866	-0.319952595037622	-0.075336929208536	-0.183371792517077	-0.544319001326654	-0.002093762107021	0.58411892906665	0.009580433627242
RPS25	-0.004170939333797	-0.931690431493747	0.022540303368107	-0.003887838276174	-0.879892282867065	2	-0.012504256590369	-0.757091079153022	2	-0.005545819186756	-0.055523083543976	-0.000670293341065
RPS26	0.02106391787437	-0.520710532206488	-0.027259009745872	-0.015095868848228	-0.505511356804333	-0.089929811042709	0.037541803578687	-0.602985765051051	-0.02958109405355	-0.00287980161108	0.294257148773905	0.024594512638914
RPS27	-0.013179772041186	-0.929472925696557	0.100675400734956	0.00020964561418	-0.865634199812993	-0.688995232128914	0.062791062687308	-0.742838587428372	-0.479553064909846	-0.002997381437345	2	0.004315319004944
RPS27A	0.0053079620576	0.340454126724551	0.022589593787388	-0.003293210583287	0.758338155176358	1.00266319440014	0.019908399865741	0.142416319917109	0.264890420603656	-0.002502287345465	1.63939860575937	0.005219700842158
RPS28	0.00718634346461	-0.591823444597372	-0.014170874640767	-0.003263663511227	-0.994882229843833	-0.199253592051416	-0.011212457140332	-0.614684539650565	-0.607542487483588	-0.001819771714634	0.046380244034345	0.009891978806529
RPS29	-0.009546766687981	-0.455263139633993	-0.009645377666269	-0.000411110604802	0.642039197827235	-0.981741565983273	-0.018994415697527	-0.556730149308075	0.477016135268571	-0.000924293822058	0.068182689776922	0.003718961372698
RRAD	-0.009478443662624	-0.641174087967335	-0.018409048366787	0.055978858341336	-0.536119110992316	-0.599494338595742	-0.215483516646294	-0.725149202645364	0.274012128667128	0.022237948296548	0.241388030899804	0.020578248407014
RRAS	-0.020169558150424	-0.996144817046313	-0.020961606394004	-0.000967542184275	-0.995979400684963	-0.996161381316698	-0.029842956290003	-0.996376579486562	-0.997149563641955	0.003468594689023	-0.997438770069035	0.005366579111335
RRBP1	-0.00265850472901	-0.897974770990083	0.036289367492721	0.019448496179136	-0.992061492929802	-0.993269917448338	0.100921739440467	-0.991632937618026	-0.995939411888463	-0.015640316584682	-0.993724238040636	-0.012808706212019
RREB1	-0.036483445597712	-0.178832043403584	0.066810153737414	0.089494897871124	-0.103171964526069	-0.19201767287651	0.062593059398305	-0.20808826259655	-0.043004653270107	0.000141795404444	0.077004587597208	-0.05679658648761
RRM1	0.025657705667174	1.00789652958563	0.019664769003351	-0.009784343504498	2	2	0.103190891697241	2	2	-0.001240120894168	0.260511796246981	0.022963915719308
RSC1A1	0.038546788150191	0.354717131862218	0.078400891780841	-0.006408095158198	0.234213580248918	2	0.047798433477536	0.34462891815689	2	-0.001584342894841	2	-0.005697568990821
CLIP1	-0.021425187683584	-0.279114038054873	-0.030080700673036	-0.005635027904433	0.290005372851714	-0.990828967601356	-0.07649977691332	0.211986360109424	-0.994101515611343	-0.012886067569713	-0.994017208586141	-0.018896978635593
RSU1	-0.057223635017349	-0.111464227085765	-0.006770171618505	-0.001428943141657	-0.009484686716723	0.121239651127107	0.113759569893714	-0.045976249396054	2	-0.03483532135879	2	-0.045983813525801
RXRA	0.035303582900816	-0.99695694668927	-0.091036435560254	-0.039066303002806	-0.996844489606244	-0.996935948666375	-0.018104357084586	-0.996110823063297	-0.99439549279127	0.007059028509545	-0.996330844176288	0.023230391420524
RXRB	-0.04298155235666	-0.256921714199185	-0.008701251792468	0.002811365417427	-0.136098848048049	-0.229193753087572	-0.040891530810591	-0.185245355700829	2	0.01687898698055	2	-0.042345346661878
RYK	0.025801297149608	-0.995488171052549	-0.018310954759422	-0.010127295474417	-0.016931279339364	0.319497997813779	-0.05661582072618	-0.995205676411505	-0.991305410423687	-0.011017367308851	-0.992050773523794	0.016906629655697
S100A4	0.00412699788372	2	-0.033673613462314	-0.02747944905887	2	2	0.120863111854006	1.93619495112621	-0.382235287417805	-0.004602510771379	-0.250657828622262	0.017830494552493
S100A6	-0.010192752941555	2	-0.082313848749893	-0.001586805807974	2	2	-0.016678311733646	1.96723442535759	0.464570132890072	-0.01037811742784	0.600002758251245	-0.003342102262865
S100A10	0.027269716844151	2	0.04392588673237	-0.020785940615429	0.650557559570651	2	0.011294966749047	2	2	-0.004198031069461	0.080416456040157	0.0263108014705
S100A11	-0.015438420451612	-0.964918659563232	-0.013884704558516	-0.00406260010884	-0.96208636637944	2	0.071265216050549	-0.965900833611266	-0.989189254322718	-0.002591070219028	-0.979741340875419	-0.00694926252579
S100A13	-0.002251941420806	0.303255571117704	0.090713393616466	0.016452871444821	0.441719087871154	0.21217907800257	0.073698803872395	0.417181297340555	0.058205549606316	0.019279905456761	-0.110569475193719	0.001156805813354
S100P	-0.152384656544728	-0.296262467885681	0.169512358445516	0.000312101799114	2	-0.390299214568423	0.021433712589455	-0.471973721003328	0.008930577357539	0.006706490563692	-0.453170561917993	-0.063268783489923
VPS52	-0.05708140409449	0.105111724864851	-0.089657292108113	-0.006332139090863	0.228627908251615	0.141108906123475	-0.081601104693482	0.220291682994237	-0.033322372650877	0.01163598824606	-0.11142453482855	-0.052001390258278
SAFB	-0.009322803195711	-0.417974020381064	0.07177404044047	0.009458145379469	2	-0.273661057072037	0.054093044718845	2	0.042303339847138	-0.001272930753675	-0.015899476870625	-0.016509257107051
ACSM3	-0.055793147269373	0.077470208627342	0.1852339537541	-0.016847391149197	0.349554854800755	0.220969521194103	-0.083377111775803	-0.053196385593179	-0.251176149999562	0.018712717866401	-0.518200991878454	-0.050994603057774
SALL2	-0.027579422496011	2	0.174140124319702	-0.021382112531196	1.00633833524306	0.884109705020189	0.187541999391767	0.547002264783822	0.063964187214161	0.024121588457711	-0.127224591644843	-0.013721695500053
SARS	-0.050484799068731	-0.132413850743074	-0.004816280930264	-0.005615413493407	-0.555967738658252	-0.540404128331796	0.624910998392708	-0.306855877361322	-0.29631158921363	-0.001929850156455	-0.978037543055956	-0.033190655214364
TSPAN31	-0.008775739580492	0.175387244247382	-0.039251727452613	-0.005938157593645	0.174188062141847	0.176109185855386	-0.092316281629702	0.212525249926251	-0.013167410648807	-0.024167032325994	-0.077098733240459	-0.023000374612243
SAT1	-0.010162201247132	-0.593420961097758	-0.067565109940166	-0.003554643163724	-0.607831361424234	-0.47810692297244	-0.147306911296353	-0.581752769643249	-0.528054128402128	-0.002293226342027	-0.528702089297166	-0.00901616630084
